user_id,posted,item_id,review,sentiment_score,item_name
76561198066051722,"Posted May 6, 2014.",4000.0,an amazing game with such a big variety. you will never be bored playing this if you ever are witch i doubt just download a few addons and your game will feel like new again 10/10,0.3658,Garry's Mod
lauricella,"Posted December 9, 2015.",4000.0,"Great sandbox game with plenty of multiplayer games to play such as the hilarious trouble in terrorist town and deathrun. The amount of times I have felt literal pain from laughing too much from bsing in TTT I cannot count, Definitly worth it for the $10 I paid.",0.0088,Garry's Mod
sealyx,"Posted September 9, 2015.",4000.0,You can buildYou can have funYou can destroy ♥♥♥♥You can spawn stuffYou can make ragdoll masterbaitYou can make rapeposeYou can be anything....at anyime..anywhere..wheneverAND.. whereeverYOU WANT10000/10 would sell my life for dis gaem+plus workshop addons *totally f-ing recommended,-0.4019,Garry's Mod
76561198093167547,"Posted January 1, 2014.",4000.0,This game is so freaking fun!!!!!!!!!!!!!! I recommend it to people who like fps games or sandbox games,0.4244,Garry's Mod
SarahTaylor,"Posted January 8, 2014.",72850.0,"Not only is this game flippin' gorgeous, there's nothing more satisfying that shooting people in the face and them go about their daily lives with an arrow in their face.",0.381,The Elder Scrolls V: Skyrim
thomasonefoot,"Posted September 28, 2014.",220.0,"Half-Life 2 was created by Valve in 2004 and still holds up, ten years later. You play as Gordon Freeman, a scientist with a shotgun and a gravity gun! The graphics aren't fantastic by today's standards but you can imagine how great they would have been upon the 2004 release. You get control of a diverse range of weapons and vehicles, facing countless different enemies, from zombies to trigger happy law enforcers. Set in a dystopian world, the game has huge variation in level design and crushing combine soldeirs with a huge metal crate lifted by a magnetised crane never gets old. One of the best things however, is the awesome physics engine this game has to offer. You can use your gravity gun to move objects around you, often rewarding you with the satisfaction of firing a metal disc to take a zombie's head off. This game can be found on the steam store for cheap and will be well worth your money. I say bring on Half-Life 3!",0.9815,Half-Life 2
nchavezzzzz,"Posted August 30, 2014.",4000.0,Es un juego que te cagas de risas con amigos...,0.0,Garry's Mod
76561198062177156,"Posted January 19, 2014.",4000.0,Hey guys if you like sandbox games this game is for you ive played alot on this game and i have loved every single bit of it it has some of your fav games like Left4Dead2 TF2 and more hre game is only $10.00 or if you got it at tthe ebd of year sale it was like $5.00 so yer guys try it out :P,0.958,Garry's Mod
Lcast15,"Posted November 9, 2015.",4000.0,Top kek game. Couple o' squekers but thats it.,0.1027,Garry's Mod
76561198053676404,"Posted April 30, 2014.",220.0,r00d/10 h9 tis g4m3,0.0,Half-Life 2
76561198090506712,"Posted October 6, 2013.",4000.0,สนุกมากตอนลดราคาถูกมากครับ,0.0,Garry's Mod
ThereInTheTrees,"Posted June 22, 2013.",4000.0,lol ♥♥♥♥♥♥s are gay,0.4215,Garry's Mod
TahuW,"Posted June 14, 2014.",4000.0,awesome game this was my first but you should get it it is a very fun game to play with or without friends!,0.8176,Garry's Mod
76561198067200849,"Posted August 16, 2015.",4000.0,Best Game Ever - you can do anything that you want (well maby not eveything but lots oof stuff)it is really fun and you can do loads of game modes and minigames that most games dont have,0.8243,Garry's Mod
ehehmypinylel,"Posted October 12, 2015.",4000.0,"this is a very fun game to play the workshop , it does and have everything you need best game ever 10/10",0.8805,Garry's Mod
itss_ur_boi_,"Posted December 14, 2013.",4000.0,"Great game, very derpy at times. I really enjoy this game and if you get it, I think you would like it aswell :]",0.923,Garry's Mod
76561198076580598,"Posted March 11, 2015.",4000.0,You can storm chase and make a flying banna eating a monky,0.0,Garry's Mod
breakleaf,"Posted June 19, 2014.",4000.0,"Best Sandbox Game ever ! You can play alone or with friends. You can create everything you want like cars , boat etcAnd This game have gamemodes. One of my favourite is Trouble in Terrorist Town where you must find the traitor (as Innocent and Detective) and kill all terrorist (as Traitor indeed) Well Nice game after all 8.5/10",0.1007,Garry's Mod
7656319335278779,"Posted January 16, 2015.",20.0,clasic,0.0,Team Fortress Classic
gost555,"Posted December 2, 2013.",4000.0,i hate it because there are ♥♥♥♥ing trolls,-0.5719,Garry's Mod
FatherN3bula,"Posted December 23, 2015.",4000.0,It's like getting the succ,0.3612,Garry's Mod
aamonrai132,"Posted August 25, 2014.",240.0,GOOD GAME,0.4404,Counter-Strike: Source
William321,"Posted July 2, 2015.",4000.0,Gmod e um Otimo jogo tenho faz Tempo Bom pra Zuar e Deixa seu PC Com Mods,0.0,Garry's Mod
JunglisJust-M-tlifewithmegg,"Posted December 12, 2015.",10.0,"Counter-Strike makes you work to enjoy the content, and you'll have to put many hours of play into it before enjoying the feeling of conquering it.Weapons are a huge part of the series too, with CS:GO not an exception. Each round provides a cash sum based on your previous performance, and with this you can purchase armour, projectiles and weapons. Firearms range from standard assault rifles to shotguns and sniper rifles, and you'll want to experiment with each one to see which works best.What makes Counter-Strike such a popular series - and what will no doubt make CS:GO the next big PC shooter - is the thrill of the ego chase. As you die, often continuously, the frustration is outweighed by an aspiration to do better. In a game where success is pinned on attention to detail, death often triggers an internal failure analysis that the player will mull over while waiting for a new session to load. It becomes a spiral of egging yourself on to do better - and if you become a good player, the game becomes a stage for you to parade your skills.Global Offensive builds on the CS series by going through a significant checklist presented by its community and marking off as many points as possible. Gun game as its own separate mode? Check. Competitive capabilities built in? Check. Map balancing here and there? Check, check, check.As a result, there are numerous upgrades that will adjust gameplay while also making accessibility far better. The wide range of grenades, for example, will likely make play more tactical - laying down incendiary grenades will thwart rushes, while decoys, which fake gunfire and fool radar points, are brilliant tools for messing with the minds of established players.The actual core shooting will be a huge talking point for many months to come. It has been tinkered slightly and gives weapons a noticeably floaty feel, which doesn't sit well to begin with. We eventually found ourselves enamoured by it, and the impact of hits add a real tactile distinction to play.It's what doesn't work, however, that is most notable. Regular mode has no new maps added to it, while all the new guns seem somewhat cosmetic. Global Offensive has also removed some of its middling weapons such as the MP5, essentially pushing even more players to stick with the AK and the M4. Sometimes it gives the impression that there is in fact less valuable content than in previous CS releases.If one assumed this was Counter-Strike Source with a visual mod installed, there would often be little to shake that impression.There's also now a split between casual and competitive servers - however, many players aren't yet aware of the differences, mainly because the distinction isn't made obvious enough. It becomes even more confusing if you join a community server with all hosts of mods installed on it, which have perhaps taken casual mode, turned friendly fire on and essentially made it as close to Source as possible.At times, arranging games in Competitive Mode feels like a chore. Joining a five-on-five war is simple enough, but attempt to lobby up with a group of friends and join a game, and you'll often hit a snag. Myself and a few others tried to find a competitive game with no luck, simply being told that no servers were currently available.When you finally do join, it works fine, but the wait and work required to find a game seems like a drawback. We eventually gave up and resorted to using IRC to find matches, as we would with Source.Counter-Strike: Global Offensive is not the key evolution point that we were hoping for, and the response from the community often reflects this view. On many occasions, other players used phrases such as ""same old"" to us.This is elementally Counter-Strike Source with some fine-tuning under the bonnet, and Valve appears to have acknowledged this with the reasonable RRP attached to it.And yet the core DNA of the game has not lost its appeal. This is still a glorious experience that sets a benchmark for all multiplayer shooters. Valve's objective with Global Offensive was to draw together the active communities of both the Source and trusty 1.6 edition. It clearly has a good chance.",0.9901,Counter-Strike
76561198102241733,"Posted March 19, 2014.",4000.0,this game is one of the most fun games that i have ever played mostly besause it never ends you can do whatever you want to,0.7425,Garry's Mod
IV4X,"Posted February 16, 2015.",4000.0,Juegazo pos.,0.0,Garry's Mod
gamingislife,"Posted July 15, 2014.",105600.0,"So good, packed with fun servers, it's better and more exciting then Minecraft. More blocks, and better npc's!",0.9311,Terraria
Badregase,"Posted June 10, 2014.",240.0,I still don't have any css maps on gmod? but this is a great game 10/10 hours of dying for your team.,0.7684,Counter-Strike: Source
66655493948,"Posted December 17, 2014.",4000.0,Derp..Derp everywhere...,0.0,Garry's Mod
Truebro115,Posted June 26.,4000.0,This game has to be 2nd on my list of favourite games. I reallly enjoy playing this game with friends. There are many gamemodes in gmod that make this game really fun. DarkRp is a really good gamemode with your mates.,0.9311,Garry's Mod
Enderkills0909,"Posted February 16, 2015.",4000.0,Fun and well thats about it,0.6597,Garry's Mod
TheRealNorthern,"Posted October 24, 2014.",730.0,This game stole my bank,0.0,Counter-Strike: Global Offensive
pineapple671,"Posted December 4, 2013.",4000.0,i like it it is a great game,0.765,Garry's Mod
SWu3da9W,"Posted December 24, 2013.",4000.0,Wooohooo! this game is so freakin awesome...Its have more things to do in that game!,0.0,Garry's Mod
PSLOVER9,Posted June 9.,4000.0,At the time of writing I have 57 hours in this game. 48 of those hours were spent downloading addons8/8 would download 8gb of addons on ADSL internet again,0.0,Garry's Mod
whysotoxicbrew,"Posted January 11, 2014.",240.0,really good and the gun are way better then cs go and zombie mode is the best,0.8357,Counter-Strike: Source
the_darkone105,"Posted May 22, 2015.",4000.0,me like this game i have almost 400 hours 10/10,0.3612,Garry's Mod
76561198061207064,"Posted September 21, 2014.",4000.0,I love this game their are many mods for it and i have played it a lot.,0.765,Garry's Mod
cyberpunkone,"Posted January 24, 2014.",4000.0,I played this mod about 9 years ago. It's awesome. Play it.,0.836,Garry's Mod
CDTH,"Posted August 10, 2015.",4000.0,"GMOD or Garry's Mod has to be one of my favourite games. One of the best features about GMOD is the addon feature where you can add anything, this can bring in new items, gamemodes, player models, and NPC's. Having the option to host your own private server is a nice feature where if you want to you and your friends can play around with the addons you found and have fun.",0.9442,Garry's Mod
thecompl3x,Posted March 27.,730.0,click heads; recieve skins,0.0,Counter-Strike: Global Offensive
YourOwnMax,"Posted March 9, 2013.",4000.0,"this is an awsome sandbox game Play solo, join a server, or get creative and make you own inventions",0.7579,Garry's Mod
lixdy,"Posted September 9, 2015.",4000.0,Fully Sick,-0.5563,Garry's Mod
76561198097442746,Posted July 3.,4000.0,great game i wrote this for steam xp XD,0.9049,Garry's Mod
seantheextraprawnsheepguy,"Posted February 20, 2013.",4000.0,"I like to call this game, the adult version of a toy box, because there are many many many many many many many things you can play around with in this game and it's all because of the Source Engine that makes this possible. If you're looking for freedom and a completely sandbox experience and feel like posing models from your favourite games and putting them in sweird situations, then this game is for you.",0.891,Garry's Mod
