genres,title,release_date,id
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Extra Character (Female #3) + Item Pack for Arcane RE-Raise,2017-04-03,611922
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Extra Character (Male #2) + Item Pack for Arcane RE-Raise,2017-04-03,611925
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Extra Character (Female #4) + Item Pack for Arcane RE-Raise,2017-04-03,611923
"['Action', 'Indie', 'Racing', 'Sports']",Rocket League®  - The Fate of the Furious™ Ice Charger,2017-04-04,457192
['Action'],LEGO City Undercover,2017-04-04,578330
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Black River,2017-04-04,585090
"['Casual', 'Indie']",Zen Garden,2017-04-04,592660
"['Action', 'Simulation', 'Strategy']",Armor Clash II [RTS],2017-04-03,562420
"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",Survivalizm - The Animal Simulator,2017-04-04,597920
['Action'],Slug Blast,2017-04-03,618540
"['Free to Play', 'Massively Multiplayer', 'RPG']",SoulSaverOnline,2012-07-19,542590
"['Adventure', 'Indie']",Catsby,2017-03-31,590270
"['Adventure', 'Indie', 'RPG']",Kio's Adventure,2017-04-07,612070
"['RPG', 'Simulation', 'Strategy']",Galactic Keep,2017-04-05,587440
['Simulation'],FSX Steam Edition: Toposim US Southwest Add-On,2017-04-06,602800
['Simulation'],FSX Steam Edition: Northrop F-89 Scorpion Add-On,2017-04-06,536541
['Simulation'],FSX Steam Edition: Toposim US West Coast Add-On,2017-04-06,602810
['Simulation'],Train Simulator: CRH 380A High Speed Train Add-On,2017-04-06,376955
['Simulation'],Train Simulator: South West China High Speed Route Add-On,2017-04-06,376954
"['Action', 'Indie', 'RPG']",Johnny Graves—The Unchosen One,2017-04-06,476030
"['Simulation', 'Strategy']",Stellaris: Utopia,2017-04-06,553280
"['Simulation', 'Strategy']",Scourge of War: Wavre,2017-04-06,610010
"['Casual', 'Indie', 'Simulation', 'Strategy']",GORB,2017-04-30,612310
"['Action', 'Casual', 'Indie']",Cannons-Defenders: Steam Edition,2017-04-07,617710
['Indie'],Fields XY,2017-04-07,552900
"['Action', 'Adventure', 'Indie']",GIBZ,2017-04-07,448320
"['Indie', 'Massively Multiplayer', 'Strategy', 'Early Access']",Win That War!,2017-04-07,599040
['Strategy'],Civil War: 1865,2017-04-07,620630
"['Adventure', 'Casual', 'Free to Play', 'Indie']",Kith - Tales from the Fractured Plateaus,2017-04-05,596710
"['Action', 'Casual', 'Free to Play', 'Indie']",RGBverse,2017-03-25,604950
"['Action', 'Adventure', 'Indie']",Slime-san,2017-04-07,473530
"['Action', 'Adventure']",Duke Nukem's Bulletstorm Tour,2017-04-07,561730
"['RPG', 'Strategy']","Trapper Knight, Sharpshooter Princess",2017-04-10,589060
"['Action', 'Indie', 'Strategy']",Stardrift Nomads,2017-04-07,381250
"['Indie', 'Simulation']",Duck Hunting,2017-04-05,619330
['Action'],Chernobyl: Terrorist Attack,2017-04-08,546810
"['Action', 'Casual', 'Indie']",Devade OST,2017-04-08,620000
"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",Station 21 - Space Station Simulator,2017-04-08,619140
"['Adventure', 'Free to Play', 'Indie']",Fausts Alptraum,2015-08-14,574740
"['Adventure', 'Casual']",Hidden Expedition: The Pearl of Discord Collector's Edition,2017-04-08,610550
"['Action', 'Adventure', 'Casual', 'Indie']",Fluffy Creatures VS The World,2017-04-09,619400
['Casual'],Happy Campers,2017-04-10,603120
['Action'],Adventuring Gentleman,2017-04-10,564280
['Simulation'],X-Plane 11 - Add-on: Aerosoft - CRJ 200,2011-05-09,582577
"['Action', 'Adventure', 'Casual', 'Indie']",Cluckles' Adventure,2017-04-10,605250
"['Adventure', 'Casual']",Bridge to Another World: Burnt Dreams Collector's Edition,2017-04-10,622150
['Indie'],Kimmy,2017-04-18,600660
['Action'],The Signal From Tölva,2017-04-10,457760
"['Action', 'Casual', 'Indie', 'Early Access']",A Gummy's Life,2017-04-10,585190
"['Action', 'Adventure', 'Casual', 'Indie']",Hunahpu: way of the Warrior,2017-04-10,595480
"['Casual', 'Simulation']",Japanese Women - Animated Jigsaws,2017-04-10,617610
"['Indie', 'Strategy']",100% Orange Juice - Kiriko &amp; NoName Pack,2017-04-10,619510
"['Indie', 'Strategy']",TASTEE: Lethal Tactics - Map: Backyard Colosseum,2017-04-10,600320
"['Action', 'Indie']",Escape Lizards,2017-04-10,508940
['Action'],Spark the Electric Jester,2017-04-10,601810
"['Action', 'Indie']",Dash Fleet,2017-03-01,586160
"['Casual', 'Free to Play', 'Indie', 'Strategy']",SYNCH,2017-04-10,582830
['Adventure'],Nightshade Soundtrack,2017-04-12,619630
['Action'],Toukiden 2 - Mission Collection Set 3,2017-04-11,569689
['Action'],Toukiden 2 - Armor: Hayatori Outfit / Horo Outfit,2017-04-11,569690
"['Adventure', 'Indie']",The Sexy Brutale,2017-04-11,552590
"['Casual', 'Indie', 'Strategy']",Cryptocracy,2017-04-11,612380
"['Action', 'Adventure']",Bayonetta,2017-04-11,460790
"['Action', 'Adventure', 'Indie']",Yooka-Laylee,2017-04-11,360830
"['Action', 'Adventure']",Yooka-Laylee Digital Artbook,2017-04-11,564251
"['Action', 'Adventure']",Yooka-Laylee Soundtrack,2017-04-11,564250
"['Action', 'Indie']",Aaero,2017-04-11,499890
"['RPG', 'Strategy']",Shock Tactics,2017-04-11,473610
"['Adventure', 'Strategy']",A Rose in the Twilight / ロゼと黄昏の古城,2017-04-11,548840
['Casual'],Spring Bonus,2017-04-11,619930
"['Action', 'Indie', 'Racing', 'Simulation', 'Sports']",Snow Moto Racing Freedom,2017-04-11,587400
"['Casual', 'Indie', 'Strategy']",Divine Ascent,2017-04-11,606300
"['Indie', 'RPG']",Cosmic Star Heroine,2017-04-11,256460
"['Casual', 'Indie']",Save Their Souls,2017-04-28,596810
"['Action', 'Indie']",Escape Lizards - OST,2017-04-11,622580
"['Adventure', 'Indie']",The Eyes of Ara Original Soundtrack,2017-04-11,534930
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Sons of Triskelion,2017-04-11,592060
['Simulation'],Train Simulator: North Jersey Coast &amp; Morristown Lines Route Add-On,2017-04-12,500218
['Simulation'],FSX Steam Edition: Night Environment: France Add-On,2017-04-12,602814
['Simulation'],Train Simulator: NJ TRANSIT® Arrow III EMU Add-On,2017-04-12,500247
['Simulation'],FSX Steam Edition: Beechcraft ®T-34B Mentor ® Add-On,2017-04-12,500238
"['Action', 'Indie', 'Racing']",Stunt Toys,2017-04-12,597720
['Simulation'],X-Plane 11 - Add-on: Aerosoft - Airport Berlin-Tegel,2017-04-12,582576
"['Action', 'Casual', 'Indie']",Rumpus,2017-04-12,542220
"['Casual', 'Free to Play', 'Massively Multiplayer', 'Strategy']",KROSMAGA,2017-04-12,609940
"['Adventure', 'Casual']",Cursery: The Crooked Man and the Crooked Cat Collector's Edition,2017-04-12,622200
"['Action', 'Casual', 'Indie', 'Massively Multiplayer']",Vecitas,2017-04-12,555830
"['Action', 'Indie', 'Strategy']",Conran - The dinky Raccoon,2017-04-13,612150
['Simulation'],TS Marketplace: Munich to Garmisch Scenario Pack 01 Add-On,2017-04-13,500240
['Simulation'],TS Marketplace: Köln Koblenz Scenario Pack 01 Add-On,2017-04-13,500216
"['Free to Play', 'Massively Multiplayer', 'RPG']",Skyforge,2017-04-13,414530
"['Free to Play', 'Massively Multiplayer', 'RPG']",Skyforge - Master Booster Pack,2017-04-13,546372
"['Free to Play', 'Massively Multiplayer', 'RPG']",Skyforge - Pro Booster Pack,2017-04-13,546371
"['Free to Play', 'Massively Multiplayer', 'RPG']",Skyforge - Starter Booster Pack,2017-04-13,546370
"['Free to Play', 'Massively Multiplayer', 'RPG']",Skyforge - Class Booster Pack,2017-04-13,546373
"['Free to Play', 'Massively Multiplayer', 'RPG']",Skyforge - Free Steam Welcome Gift,2017-04-13,602750
"['Free to Play', 'Massively Multiplayer', 'RPG']",Skyforge - Costume Booster Pack,2017-04-13,546374
"['Action', 'Free to Play', 'Massively Multiplayer']",Warface - Engineer Tournament Pack,2017-04-13,617001
"['Action', 'Free to Play', 'Massively Multiplayer']",Warface - Crysis Female Nanosuit Pack,2017-04-13,616840
"['Action', 'Free to Play', 'Massively Multiplayer']",Warface - Crysis Male Nanosuit Pack,2017-04-13,616960
"['Action', 'Free to Play', 'Massively Multiplayer']",Warface - Rifleman Tournament Pack,2017-04-13,616980
"['Action', 'Free to Play', 'Massively Multiplayer']",Warface - Medic Tournament Pack,2017-04-13,617000
"['Action', 'Free to Play', 'Massively Multiplayer']",Warface - Sniper Tournament Pack,2017-04-13,616990
['Adventure'],The Wild Eternal,2017-04-13,554810
"['Casual', 'Indie']",Link Twin,2017-04-13,612890
"['Action', 'Adventure', 'Indie']",Gloom,2017-04-13,619280
"['Action', 'Adventure', 'Indie']",Mr. Shifty,2017-04-13,489140
"['Action', 'Adventure', 'Indie']",Gloom Official Soundtrack,2017-04-13,620470
"['Action', 'Adventure', 'Indie']",Mr. Shifty OST,2017-04-13,615260
"['Simulation', 'Strategy']",Project Highrise: Las Vegas,2017-04-13,582540
"['Indie', 'RPG', 'Simulation', 'Strategy']",Ashes of the Singularity: Escalation - Inception DLC,2017-04-13,579270
"['Casual', 'Indie', 'Strategy']",Fourtex Jugo,2017-04-13,499560
"['Adventure', 'Indie', 'RPG', 'Early Access']",Twist of Destiny,2017-04-13,615150
"['Action', 'Casual', 'Indie', 'Strategy']",Steampunk Syndicate,2017-04-13,585360
"['Adventure', 'Indie']",The Search,2017-04-13,566190
"['Indie', 'RPG']",Soma Spirits: Rebalance,2017-04-13,587310
"['Casual', 'Indie', 'Sports', 'Strategy']",LASER STRIKERS,2017-04-17,600500
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Medieval Dungeons,2017-04-14,618661
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Medieval Bosses,2017-04-14,618662
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Time Fantasy: Winter Tiles,2017-04-14,618663
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Spanish Guitar Strings,2017-04-14,618664
"['Action', 'Indie']",Captain Kaon,2017-04-14,527380
"['Action', 'Indie', 'Massively Multiplayer']",Fishermurs,2017-06-13,564210
"['Adventure', 'Casual']",Final Cut: Encore Collector's Edition,2017-04-14,622550
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",My Own Little Planet,2017-04-14,603250
"['Action', 'Adventure', 'RPG']",Arcane Maelstrom,2017-04-14,580950
"['Casual', 'Sports']",Premium Pool Arena,2017-04-14,616240
"['Indie', 'RPG', 'Strategy']",Sonny,2017-04-17,586750
"['Action', 'Adventure']",Voodoo Vince: Remastered,2017-04-18,545980
['Action'],Toukiden 2 - Mission Collection Set 4,2017-04-17,569692
"['Casual', 'Indie', 'RPG']",Puzzle Guardians,2017-04-18,607670
"['Action', 'Indie']",GunHero,2017-04-18,568840
['Adventure'],Marvel's Guardians of the Galaxy: The Telltale Series,2017-04-18,579950
['Adventure'],Full Throttle Remastered,2017-04-18,228360
['Strategy'],Call to Power II,2000-10-20,572050
['Adventure'],Return to Zork,1993-08-11,585240
['Adventure'],Spycraft: The Great Game,1996-02-29,569220
['RPG'],Vampire: The Masquerade - Redemption,2000-06-07,559680
['Adventure'],Zork Anthology,1989-07-14,570580
['Adventure'],Zork: Grand Inquisitor,1997-10-31,570680
"['Action', 'Adventure', 'Indie', 'Racing']",WaveLand,2017-04-18,532170
"['Casual', 'Indie', 'Racing', 'Sports', 'Early Access']",Bang Bang Car,2017-04-18,592780
"['Racing', 'Simulation', 'Sports']",Ride 2 Free Bikes Pack 6,2017-04-18,592830
['Simulation'],X-Plane 11 - Add-on: Aerosoft - Airport Zurich V2,2017-04-19,582578
"['Action', 'Strategy']",Forts,2017-04-19,410900
"['Action', 'Casual', 'Indie', 'Racing', 'Sports']",Epic Mayhem,2017-04-19,612430
"['Action', 'RPG']",SpellForce 2 Soundtrack,2017-04-19,624840
['Simulation'],FSX Steam Edition: Discover USA Add-On,2017-04-19,556223
"['Adventure', 'Indie']",Odyssey - The Next Generation Science Game,2017-04-19,558110
['Strategy'],Battle for Enlor,2017-04-19,614880
"['Adventure', 'Casual', 'Simulation']",Pixel Sand,2017-04-20,584880
"['Casual', 'Indie', 'Simulation']",Doodle Mafia,2017-04-20,598940
"['Action', 'Free to Play', 'Massively Multiplayer', 'Early Access']",Tanki X,2017-04-20,607200
"['Action', 'Casual', 'Indie', 'Early Access']",Brawlout,2017-04-20,263720
"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",Academagia: The Making of Mages,2010-08-13,533480
"['Utilities', 'Early Access']",Handy Dice,2017-04-19,556850
"['Action', 'Free to Play']",Alien Swarm: Reactive Drop,2017-04-20,563560
['Strategy'],Halo Wars: Definitive Edition,2017-04-20,459220
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Grimoire Chronicles,2017-04-20,607040
"['Casual', 'Indie', 'RPG', 'Simulation']",Everything OST,2017-04-21,619940
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities', 'Web Publishing']",AppGameKit - GameGuru Loader,2017-04-21,623270
"['Action', 'Adventure', 'Indie']",TankBlitz,2017-04-21,620710
"['Adventure', 'Casual']",Haunted Legends: The Bronze Horseman Collector's Edition,2017-04-21,623460
"['Casual', 'Indie']",Ramify,2017-04-21,534560
"['Action', 'Casual', 'Indie']",Orbt XL,2017-04-21,615610
"['Casual', 'Indie']",猫肉「Cat Meat」,2017-04-21,464530
"['Action', 'Casual', 'Indie', 'Strategy']",Dead Drop,2017-04-21,587970
"['Casual', 'Indie']",aMAZE 2,2017-04-21,628750
"['Casual', 'Strategy']",Building the Great Wall of China 2,2017-04-25,497570
"['Casual', 'Strategy']",Building the Great Wall of China 2 - Collector's Edition,2017-04-25,564830
"['Action', 'Strategy']","Games of Glory - ""Byorn Pack""",2017-04-25,592420
"['Action', 'Adventure', 'Casual', 'Massively Multiplayer']",DRAGON BALL XENOVERSE 2 - DB Super Pack 3,2017-04-25,508402
"['Adventure', 'Casual', 'Indie']",SOLITUNE,2016-11-20,615670
"['Action', 'Adventure', 'RPG']",Spiritual Warfare &amp; Wisdom Tree Collection,2017-04-25,624550
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Storm Riders,2017-04-25,604190
"['Casual', 'Indie', 'Sports', 'Strategy']",Fish or Die,2016-09-15,389230
"['Action', 'RPG']",DRAGON QUEST HEROES™ II,2017-04-25,574050
"['Indie', 'Simulation', 'Early Access']",Sailaway - The Sailing Simulator,2017-04-25,552920
['Simulation'],Starfighter Origins,2017-04-25,564950
['Strategy'],Army General,2017-04-26,606950
"['Action', 'Early Access']",Earthfall,2017-04-26,415590
"['Adventure', 'Indie', 'RPG', 'Strategy']",Nadia Was Here,2017-05-26,436070
"['Adventure', 'Indie', 'RPG', 'Strategy']",Armello - The Bandit Clan,2017-04-26,398916
"['Action', 'Indie', 'Early Access']",Corroded,2017-04-26,446030
"['Adventure', 'Indie']",What Remains of Edith Finch - Soundtrack,2017-04-25,629930
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation']",Battle Riders,2017-04-26,418060
"['Adventure', 'Casual', 'Simulation', 'Strategy']",MEGALOMANIAC,2017-04-26,586770
"['Action', 'Casual', 'Indie']",Dreamals,2017-04-26,480770
"['Casual', 'Indie']",Under Leaves,2017-04-27,567030
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']",Samhain World,2017-04-27,618840
"['Action', 'Adventure', 'Indie']",Riptale,2017-04-27,616000
"['Indie', 'Simulation', 'Strategy']",Hearthlands,2017-04-28,336300
"['Adventure', 'Indie']",Agatha Knife,2017-04-27,618950
"['Adventure', 'Indie', 'RPG', 'Strategy']",Attack Heroes,2017-04-27,428200
['Adventure'],Little Nightmares,2017-04-27,424840
['Adventure'],Little Nightmares – Original Soundtrack,2017-04-27,601710
"['Casual', 'Free to Play', 'Indie', 'Simulation']",AIRIS,2017-04-04,628610
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Tanzia,2017-04-27,369700
"['Indie', 'Racing']",Slowdrive,2017-04-27,592300
"['Action', 'Indie', 'RPG']",Knights of Galiveth,2017-05-01,562290
"['Casual', 'Indie']",Zup! Zero - DLC,2017-05-01,631320
"['Massively Multiplayer', 'Racing', 'Simulation', 'Sports']",Peak Angle: Europe Country Road Track,2017-05-01,630780
"['Adventure', 'Casual']",Dark Parables: Ballad of Rapunzel Collector's Edition,2017-05-01,629110
"['Action', 'Adventure', 'Indie']",TumbleSeed,2017-05-02,457890
"['Action', 'Casual', 'Indie', 'Massively Multiplayer']",Xbird,2017-05-01,580150
"['Adventure', 'Indie']",Clockwise,2017-05-01,581380
['Adventure'],Nancy Drew®: Message in a Haunted Mansion,2000-11-15,615770
"['Adventure', 'Casual', 'Indie']",NGHTMN,2017-05-01,628420
"['Adventure', 'Casual', 'Indie', 'Simulation']",Project:surviving,2017-05-01,608830
"['Adventure', 'Indie', 'RPG']",Night of Terror,2017-04-14,604200
"['Casual', 'Indie']",ClockwiZZZe,2017-05-01,607230
"['Action', 'Casual', 'Simulation']",Beachhead 2000,2000-06-15,509610
"['Action', 'Casual']",Beachhead: DESERT WAR,2003-09-25,614770
"['Indie', 'Simulation']",Tower!2011:SE - Seattle [KSEA] Airport,2017-05-03,632320
"['Indie', 'Simulation']",Tower!2011:SE - Chicago [KORD] Airport,2017-05-03,630480
"['Indie', 'Simulation']",Tower!2011:SE - Frankfurt [EDDF] Airport DLC,2017-05-03,632310
"['Indie', 'Simulation']",Tower!2011:SE - New Orleans [KMSY] Airport,2017-05-03,632370
"['Indie', 'Simulation']",Phoenix [KPHX] airport for Tower!3D Pro,2017-05-03,632340
"['Action', 'Strategy']",Heavy Bleakness,2017-04-24,614810
['Casual'],Double Clue: Solitaire Stories,2017-05-03,631250
"['Action', 'Adventure', 'Indie']",Pertinence Soundtrack,2017-05-02,456410
"['Racing', 'Simulation', 'Sports']",Ride 2 Free Bikes Pack 7,2017-05-03,592840
['Simulation'],X-Plane 11 - Add-on: Aerosoft - Airport John F. Kennedy International,2017-05-03,614004
['Simulation'],Train Simulator: BR Standard Class 6 ‘Clan Class’ Steam Loco Add-On,2017-05-04,500241
['Simulation'],Train Simulator: London Transport Heritage Collection,2017-05-04,562375
['Simulation'],FSX Steam Edition: Beechcraft® Duchess 76 Add-On,2017-05-04,556210
['Simulation'],FSX Steam Edition: Cessna 182 Skylane RG II Add-On,2017-05-04,500235
"['Indie', 'Strategy']",Dawn of Andromeda,2017-05-04,427570
['Simulation'],FSX Steam Edition: Night Environment: Dubai Add-On,2017-05-04,602816
"['Action', 'Casual', 'Indie', 'Sports']",Dolphin Up,2017-05-04,534680
"['Indie', 'Racing']",Dumbass Drivers!,2017-05-04,597040
"['Indie', 'Strategy']",Galactic Civilizations III: Crusade Expansion Pack,2017-05-04,527070
['Simulation'],TS Marketplace: BR Hawksworth Coach Pack 01 Add-On,2017-05-05,448201
"['Simulation', 'Sports', 'Strategy']",Handball Manager - TEAM,2017-05-05,623860
['Simulation'],TS Marketplace: BR Hawksworth Coach Pack 02 Add-On,2017-05-05,448202
"['Action', 'Adventure', 'Indie', 'RPG']",World to the West,2017-05-05,530020
"['Adventure', 'Indie', 'RPG']",Welcome to Moreytown,2017-05-05,625990
['Adventure'],Chronicle of Innsmouth,2017-05-05,420180
['RPG'],GALER: Plague of Heroes,2017-05-05,508330
"['Casual', 'Indie']",#monstercakes,2017-05-05,614910
"['Adventure', 'Indie']",Sandra and Woo in the Cursed Adventure,2017-05-05,619350
"['Adventure', 'Indie']",Sandra and Woo in the Cursed Adventure - Game Guide,2017-05-05,627470
"['Adventure', 'Indie']",Sandra and Woo in the Cursed Adventure - Poser Pack Upgrade,2017-05-05,627500
"['Adventure', 'Indie']",The Edgelands,2017-05-09,563860
['Simulation'],Farming Simulator 17 - Big Bud Pack,2017-05-09,605550
['Simulation'],Birthdays the Beginning / バースデイズ・ザ・ビギニング,2017-05-09,525700
"['Indie', 'Strategy', 'Early Access']",Genesia Legacy: Ultimate Domain,2017-05-09,591930
"['Action', 'Adventure', 'Indie']",Last Stitch Goodnight,2017-05-09,509620
"['Indie', 'Strategy']",Tank On Tank Digital - East Front,2017-05-09,613870
"['Casual', 'Free to Play', 'Indie', 'Strategy', 'Early Access']",Battles of the Valiant Universe CCG,2017-05-09,550740
['Adventure'],Gakuen Club,2017-05-09,505080
"['Action', 'Adventure', 'Indie']",PLUTONIUM,2017-05-10,634700
"['Indie', 'Simulation', 'Strategy']",Tank On Tank Digital  - West Front,2017-05-09,613860
"['Action', 'Indie']",Nighthaw-X3000 - Official Soundtrack,2017-05-10,636080
"['Massively Multiplayer', 'RPG', 'Strategy']",Master of Magic Chess Deluxe Edition,2017-05-09,625920
